review_id,order_detail_id,user_id,product_id,review_content,review_date,review_rate
2978,2978,5982,303,지인분 생신 선물로 샀는데 너무 좋아하세요. 변색 머그 너무 이쁩니다 ㅠㅜ,2021-02-08,50
2979,2979,5983,303,"잘 받았습니다~
배송도 얼마 안걸렸구요
너무 이쁘게 잘 나왔네용
다음에 또 여기서 주문할게여..^^!!",2021-02-05,50
2980,2980,5984,303,"글씨도 잘 나오고 사진도 너무 마음에 들어요!!!
재구매 또 하고싶습니다",2021-02-04,50
2981,2981,5985,303,친구엽사 해서 줬는데 ㅋㅋㅋㅋㅋㅋㅋㅋ 너무너무 이쁘게 잘받았습니다 ㅎ 발송도 빠르게 해주셨어오 ㅎ,2021-02-03,50
2982,2982,5986,303,너무 이뻐요 잘 쓰겠습니다!!,2021-02-02,50
2983,2983,5987,303,"사진과 문구 모두 선명하고 예쁜 색감으로 출력되어서 왔습니다.
컵 사용 오래 해봤는데 튼튼하고 인쇄된 부분도 그대로입니다! 마음에 들어요 선물할 때 좋습니다!",2021-01-30,50
2984,2984,5988,303,친구 생일선물로 사줬는데 너무 의미있고 좋아요! 화질도 깔꼼하고 갱장히 만족합니동 ~~🤍,2021-01-28,50
2985,2985,5989,304,"꺄~넘 맘에 들어요 이번엔 한 사람을 위한 거였지만 선물하고 싶은 사람들이 막 떠오릅니다 
멋진 몸매는 홀딱 반했어요 감사합니다^^ 
설레며 오래 기다린 보람이 있었어요
작년 새해에 다짐하고 1년동안 오직 홈트만으로 열심히 운동하고 식단조절하며 제가 10kg감량에 성공했던 것처럼 모두 다욧 성공 하길 바래봅니다~",2021-02-17,50
2986,2986,5990,304,"후기를 너무 늦게 쓰네요ㅠㅠ
문구 정하면서 수정도 많이했는데 너무 친절하게 다 반영해주셔서 감사했어요~
급하게 주문했는데 날짜 맞춰 받았습니다
선물하기에 너무 좋아요 앞으로도 선물용으로 계속  구매할꺼에요😊😊
퀄리티가 생각 이상으로 좋았고 평평한 접시가 아니라 오목해서 더 유용하게 사용할 수 있어요!! 
",2021-01-28,50
2987,2987,5991,304,"친구들과 다이어트하는데 추억도만들고 도움도 되는 특별한 선물이 될것같아요^^
감사합니다!!",2021-01-26,50
2988,2988,5992,304,"너무 너무 너무 예뻐요!!
예쁜 글씨랑 문구에,
자극 제대로 됩니다.
잘 쓸께요 감사합니다 :)",2021-01-26,50
2989,2989,5993,304,"작가님~너무너무 감사해요😘
받으신분이 너무감동이라구 😇😇
이런작품도 있냐구 ~두고두고 기억에 남을꺼 같다믄서 그 그릇만 쓰신대요.
까탈스럽게 굴은같은데 시종일관 친절함을 잃치않으시고 끝까지 정성을다해주셔서 너무 감사합니다~^^♡♡♡
",2021-01-15,50
2990,2990,5994,304,"선물로 이 제품을 샀습니다. 조금 기다렸지만 제품이 너무 예쁘고 마음에 들어서 받은 분이 바로 전화를 주셨어요 ^^

뭘 선물해도 맛있다, 좋다 잘 안하셨는데 이번에는 이 선물은 먹을때 못 쓰겠다고 아예 장식장에 두고 보고 싶다고 하셨어요.

제 마음이 정말 행복했습니다.

작가님 사진이 없어 죄송하고, 이렇게 공들인 작품을 좋은 가격에 구매하게 되어 행복합니다.",2021-01-13,50
2991,2991,5995,304,"선물로 줬는데 너무 좋아해서 저도 덩달아 기쁘네요
그릇도 깔끔 예쁘고 메세지도 넘 잘 써주시고 예쁜 그림도 넣어주셔서 진짜 맘에 들었어요~ 
특히 배송 시간내에 해주시려고 노력해주셔서 진짜 👍👍

아쉽게도 미리 사진을 못찍었어요 ㅠ",2020-12-25,50
2992,2992,5996,304,"작가님~
덕분에 이벤트 재미나게 잘 마쳤네요.
감사합니다.

너무 늦게 신청해놓고
재촉해서 죄송했는데
월요일 늦은배송에도 화욜까지 늦지않게 도착해서 우체국택배도 감사했구요.

코로나19로
확찐자된 친구들에게도
선물해야겠어요.♡",2020-12-23,50
2993,2993,5997,304,문구부터 그림까지 친철한 안내로 편하게 주문할수있었어요~ 포장도 꼼꼼하게 잘 왔구요~ 지인에게 선물해 줬더니 정말 좋아하네요~ 덕분에 좋은 선물 할수있었어요~,2020-12-21,50
2994,2994,5998,304,"헉스 너무 예뻐요ㅠㅠㅠ
글씨체도 그림도 깜찍 그자체
평생 고이고이 쓸거에요
후회없는 구매입니다",2020-12-16,50
2995,2995,5999,305,"사진이 마땅하것이 없어서 급하게 증명사진을 찍어서 보내드렸는데도 예쁘게 그려주셨어요~~

아직 선물로 드리지는 못했지만, 저는 넘 마음에 듭니다~~  

시안보내 주시고 바로 제작해주시더니 그 다음날 바로 배송이 왔어요~~ 이번주 내로 받았으면 좋겠다고 생각만 했었는데, 빠른 배송 감사합니다^-^

다음에는 저를 위해 한번 주문해볼까해요ㅎㅎ",2021-02-17,50
2996,2996,6000,305,부모님이 너무 좋아하셨어요!! 착한가격으로 효도한 것 같아 저도 기분이 너무 좋았습니다^^,2021-02-17,50
2997,2997,6001,305,"친구가 너무 좋아하고 많이 감동했어여ㅠㅠ♥️
비록 코로나 때문에 도착하고 나서도 조금 늦게줬지만 친구가 너무 맘에 들어하고 신랑도 맘에 들어해서 작가님 덕분에  아주 뿌듯한 선물이 됐습니다! 작가님 이쁘게 그려주셔서 정말 감사합니다! 
다음 집들이 선물때도 또 이용할 거에요>.< 
늦었지만 새해 복 많이 받으세요🥰",2021-02-16,50
2998,2998,6002,305,예뻐요! 선물로 준비한거라 친구부부 그림이라 사진은 첨부안했는뎅 맘에 듭니당~ 피드백두 잘 반영되고 좋았아요 :),2021-02-15,50
2999,2999,6003,305,"첨에 받아보고 너무 신기했어요 ㅋㅋㅋ 작가님 진짜 잘그리세여!!!! 디테일이 짱짱!!! 글구 넘 친절하세요:) 생각한 것 보다 빠르게 작업해주셔서 기분좋았어요 ㅋㅋㅋ 선물 받은 친구가 정말 좋아했답니다 (뿌듯뿌듯) 1+1이라 가격도 착하구 
나중에 제가 쓸 컵도 주문하려구용 :) 적게 일하시구 많이버세용~~",2021-02-12,50
3000,3000,6004,305,1~5년간 가르쳤던 학생들에게 선물로 주었는데 정말 만족합니다!! 세세한 수정 요청 다 반영해주시고 급하게 부탁드렸던 배송도 무사히 잘 받았어요^^ 포장도 꼼꼼하고 엽서도 넉넉히 챙겨주셔서 감동이었습니다 :-) 일러스트가 정말 예쁘고 실제 모습이랑 거의 똑같아서 주변에 계속 자랑하게 되네요!! 재구매 의사 500% 입니다!!!,2021-02-11,50
3001,3001,6005,305,"작가님 정말 금손이십니당!! 너무 만족합니다!!!
작업하시는 기간이 조금 걸리니 참고해서 넉넉하게 주문하면 좋을 것 같아요!
작업완료후 배송은 하루밖에 안걸렸어요!!",2021-02-07,50
3002,3002,6006,305,"급하게 요청 드렸는데 
친절하게 응대해주시고 너무 감사했어요
선물할건데 너무 예뻐요^^",2021-02-05,50
3003,3003,6007,305,세세한 요청사항도 잘 들어주시고 정말 감사합니다♡ 덕분에 뜻깊은 선물 드릴 수 있었어요:) 더욱 번창하시길 응원하겠습니다!,2021-01-27,50
3004,3004,6008,305,친구 선물 줬는데 정말 마음에 들어해요 ㅎㅎ,2021-01-26,50
3005,3005,6009,306,"너무 귀여워요!!!
제 강아지랑 친구 고양이꺼 구매했는데
캐릭터가 다양해서 찰떡으로 살 수 있었어요
잘쓰겠습니다💛💛💛",2021-02-17,50
3006,3006,6010,306,"친구 집들이 선물로 보내줬어용
제 실수로 개수 틀렸는데 친절히 알려주시고 중간정검 사진도
보내주셔서 너무 감사해요♡
친구도 너무 예쁘다고 좋아하네용👍
다만 잔이 소주 두잔정도 들어가는 양이라고ㅋㅋ
그래도 옴총 마음에 들어요!
작가님 새해 복 많이 받으세오🙋‍♀️",2021-02-11,50
3007,3007,6011,306,굿,2021-02-05,50
3008,3008,6012,306,예뻐요 엄마아빠가 좋아하셨어요,2021-02-05,50
3009,3009,6013,306,넘 귀여워요ㅠㅠ 감사합니다♡,2021-02-02,50
3010,3010,6014,306,작가님 넘넘 친절하시고 작품도 넘 예뻐요 감사합니다!!!!,2021-01-31,50
3011,3011,6015,306,진짜 너무 귀여워요 ㅋㅋㅋㅋ,2021-01-27,50
3012,3012,6016,306,"너무 예뻐요 실물이 훨씬 귀엽고 예쁘네요
선물용으로 샀는데 너무 만족합니당
일반 소주잔보다 살짝 큽니다!",2021-01-26,50
3013,3013,6017,306,,2021-01-25,50
3014,3014,6018,306,"냥이들 너무 귀여워요ㅠㅠㅠㅠㅠ 
친구한테 고등학교 졸업 선물로 줬는데 너무 맘에 들어하네용 이후에 다른 친구에게도 생일선물로 냥이 머그컵 보냈답니당 ㅎㅎㅎㅎ",2021-01-18,50
3015,3015,6019,307,ㅎㅎ팀장님의 만족도 최상 ㅎㅎㅎㅎㅎ뿌듯한 선물을 한거 같아서 기분이 좋습니다 ㅎㅎ ,2021-02-18,50
3016,3016,6020,307,"예쁘고 뜻깊은 설날선물이 된 것 같아 감사드려요!
주문한걸 다찍지는 못했지만 선물받는분들도 너무 좋아했답니다! 배송도 빠르고 작가님께서도 친절히 상담해주셔서 너무 좋았어요😊 감사합니다❤❤❤",2021-02-10,50
3017,3017,6021,307,선물 하기 정말 좋은 것 같아요^^,2021-02-10,50
3018,3018,6022,307,"대박 이뻐요!!
받으신 분들 모두 좋아하셨습니다.
옵션비가 들더라도 컵안쪽에 색상을 넣고 색상을 맞춘 뚜껑까지 있어야 더 실용적이지 싶습니다!!
재구매의사 있습니다. 감사합니다~♡
",2021-02-08,50
3019,3019,6023,307,매우 만족합니다 너무 만족해요,2021-02-04,50
3020,3020,6024,307,진급기념으로 팀 사람들에게 돌렸는데 다들 엄청 좋아 해 주셔서 뿌듯했어요~,2021-02-04,50
3021,3021,6025,307,"친구 선물로 샀는데 너무 예쁘게 와서 만족입니다!!
포장도 꼼꼼하게 해주시고, 주문한 다음날 바로 왔어요ㅎㅎ",2021-02-01,50
3022,3022,6026,307,"생일선물로 해줬는데
진짜 너무너무 이뻐요
이것저것 문의하는데 다 들어주시고 친절하게 해주셔서 감사합니다!! 배송도 빠르고 진짜 너무 만족합니다 다음에 다른친구도 해줘야겠어요",2021-01-30,50
3023,3023,6027,307,친구선물했는데... 센스있는 선물 잘 받았다고 사진과 함께 문자왔어요... 재구매의사있어요,2021-01-29,50
3024,3024,6028,307,선물받은 분이 매우 좋아해요,2021-01-28,50
3025,3025,6029,308,"생각대로 너어무 이뻐요!

색감도 이쁘고 꽤 묵직하고 귀엽구

잘쓸게용♡",2021-02-17,50
3026,3026,6030,308,"색이 너무 이뻐요~^^
덕분에 주방분위기도 화사해지고
기분전환도 되네요~~~
한가지 아쉽다면 
컵밖 바닥부분에 덜매꿔진곳이
살짝 보이더라구요
뭐 예민한 성격아녀서 그냥 쓰려구요ㅎ
색이 이쁨을 다해서 
괜찮네요^^",2021-02-09,50
3027,3027,6031,308,"큰컵과 세트로  너무 이쁘네요
무게감이 있어 좋아요",2021-02-09,50
3028,3028,6032,308,너무 예쁘고 배달은 빨라요. 감사합니다! ,2021-02-05,50
3029,3029,6033,308,오 장난감 같이 귀엽습니다 배송도 빠릅니다 :),2021-02-02,50
3030,3030,6034,308,너무이뻐요 커플로 산건데 잘쓸게요,2021-01-13,50
3031,3031,6035,308,"잘 받았습니다 사진은 못찍었는데 포장 정말 꼼꼼이
보내주셨어요~~^^
그리고 컵이 정말 이뻐요
파스텔 톤으로 따뜻한 느낌에 손에 잡히는 느낌도
참 좋아요~~
큰 컵도 생각해보게 하네요
감사합니다~",2021-01-13,50
3032,3032,6036,308,"전 바나나.민트를 구매했어요^^
아침 커피는 바나나에 오후에 티타임은 민트에~~~
컵도 묵직하고 튼튼한 느낌입니디",2021-01-09,50
3033,3033,6037,308,색이 너무 기여워요ㅋㅋ 세개 쌓아두면 넘 깜찍하네영ㅋㅋ,2021-01-06,50
3034,3034,6038,308,"처음에 코랄핑크,하늘색을 샀는데 뭔가 허전해보여서 깔맞춤하려고 민트,노랑색을 추가로 샀어요.ㅎㅎ
두껍고 견고해서 깨질 걱정도 덜고, 용량도 딱 적당하네요. 무엇보다도 컵 아래쪽 홈?덕분에 쌓아놓기가 편해요. 잘 쓰겠습니다 작가님~~",2021-01-04,50
3035,3035,6039,309,부모님께 드렸는데 좋아하셨어요!,2021-02-18,50
3036,3036,6040,309,"완전 빠른 배송에
예쁜 완성품
너무 맘에 들어요",2021-02-17,50
3037,3037,6041,309,넘 귀여운데 이즈백 부분빼고 아래 글자수가 안맞아서 그런지 요청드린 문구로 안오고 기본 문구로 와서 좀 아쉽네요ㅜㅡㅠㅜ 전체적으론 넘 이쁩니당,2021-02-17,45
3038,3038,6042,309,예뻐용ㅎㅎㅎㅎ아껴쓸게용,2021-02-17,50
3039,3039,6043,309,굳굳,2021-02-17,50
3040,3040,6044,309,너무맘에들어용~담엔 커플잔으로 해야겟어용,2021-02-16,50
3041,3041,6045,309,,2021-02-16,50
3042,3042,6046,309,"프린팅도 큼지막하고 깔끔하고 진하게 나와서 완전 만족해요..!
아직 사용해 보진 않아서 어떨진 모르겠지만 잘 받았습니다:D",2021-02-15,50
3043,3043,6047,309,,2021-02-15,50
3044,3044,6048,309,만족합니다!@,2021-02-14,50
3045,3045,6049,310,두번째 구매 😊 귀여워욥!,2021-02-18,50
3046,3046,6050,310,"너무 귀엽고 각인이 깔끔해요
사촌동생이 무척 좋ㅇㅏ하네요 ㅎㅎ",2021-02-16,50
3047,3047,6051,310,예뻐요!!!리본포장해서 선물했어요!,2021-02-13,50
3048,3048,6052,310,"아이 이름으로 여러벌 주문했는데 넘 마음에 들어요~
다른분 말씀처럼 젓가락은 양면으로 각인되어있으면 더 좋을 것 같네용ㅎㅎ",2021-02-11,50
3049,3049,6053,310,"미니 스푼포크 20개월 아기가 쓰기에 사이즈는 딱 좋네요 
각인도 넘 귀여워요 
그런데 손잡이 부분 모서리 마감이 약간 날카로운 느낌이라 아쉽네요",2021-02-11,40
3050,3050,6054,310,"귀여워요~!
어린이집 졸업선물로 준비했는데
이 수저로 밥먹을때 제 생각 한번씩은 해주겠죠?
친절한 답변과 빠른 배송 감사드립니다^^!",2021-02-09,50
3051,3051,6055,310,"선물용이라 사진을 올리지는 못하지만 완전 깜찍해요....( ᵕ ก )ෆ 글씨체도 그렇구 옆에 이모티콘까지 완전 ""깜찍"" 그 자체....ꃼ.̫ ꃼ 디저트 먹을 때 사용하려고 미니세트 주문했는데 정말 탁월한 선택이었답니다... 요즘 유행인 시리얼컵이랑 사용하면 그저 perfect...★ 포카락은 신기해서 한 개만 주문했는데 하나 더 할 걸... 하고 후회했다네요...• ᴗ •̥ ˳ ˳ 

스푼이랑 포크가 하나씩 누락되었는데 바로 보내주셔가지구 다음날에 바로 받았어요 ^ㅁ^>!!! 주문 전에 메세지로 확인까지 해주셔서 정말 감동했답니다... 나중에 또 선물하게 된다면 무족권 여기서 할 거랍니다... 짱짱...!!  ",2021-02-06,50
3052,3052,6056,310,"설날에 조카들 시그니처수저로
주문했어용ㅎㅎ 너무예쁘고
선물포장이 따로안되고
OPP봉투에오는 아쉬움이 조금 있었지만
그냥 이거에요 예뻐요❤",2021-01-28,50
3053,3053,6057,310,,2021-01-27,50
3054,3054,6058,310,이뻐요.짱..,2021-01-27,50
3055,3055,6059,311,예쁘고 감촉도 좋아요! 아들이 너무 좋아해요,2021-02-17,50
3056,3056,6060,311,생각보다 크기가 크더라구요 적당한 두께감과 촘촘한자수가 맘에들어요~잘 쓰겠습니다~,2021-02-17,50
3057,3057,6061,311,조카 선물로 샀는데 넘 귀엽고 수건도 도톰하니 좋아요!! 작가님도 친절하시구요☺ ,2021-02-17,50
3058,3058,6062,311,너무귀엽고 이뻐요~!!맘에 들어서 조카들것두 추가 구매하러갑니다~!!!!,2021-02-16,50
3059,3059,6063,311,이쁘네용 ㅎㅎ 이름이 큼직해서 좋아요^^,2021-02-16,50
3060,3060,6064,311,"자수 풀릴걱정없이 튼튼하고 이쁘게 왔어요^^
번창하세요~~ ",2021-02-16,50
3061,3061,6065,311,"예상보다 하루 빨리 보내주셔서 너무 좋았고 후기 처럼 배송이 아주 빨랐어요! 물건 사기 전에 후기를 조금 꼼꼼하게 보는 편인데 여기가 제일 나은 것 같아서 주문 했는데 잘 선택한 것 같아요! 
젤리가 하나 모자라서 아쉬웠지만 그래도 실물이 너~무 예뻐서..ㅎㅎㅎ 
다음에또 주문하게 되면 여기서 주문 할 것 같아요~~ 
감사합니다!",2021-02-15,50
3062,3062,6066,311,"어린이집 아이들 종업선물로 주문했어요~
처음엔 아이들이 딱 5명인데 장수도 5장이라 주문해야지!! 한거 같네요~

코로나때문에 손씻기가 생활화된 요즘, 갈이용 수건 선물 좋은거 같네요~

이쁘게 인쇄도 잘 되어 왔구요! 감사합니다❤️",2021-02-15,50
3063,3063,6067,311,자수도 꼼꼼하고 선명해요! 이름도 깔끔하고 정확하게 보여서 좋아요! 특히 고리부분이 마음에 들어서 구매한 것도 있어요^^ 수건 크기도 생각보다 큼직해서 더 마음에 드네요!,2021-02-15,50
3064,3064,6068,311,"선물 보낼 곳으로 바로 배송한 거라 실물은 못 봤는데 애기가 많이 좋아했다고 하네요, 배송도 빨랐습니다. 감사합니다.",2021-02-14,50
3065,3065,6069,312,"빠른배송 감사합니다:)
생각보단 잔이 작지만 하나뿐인 잔이라서 
선물용으로 좋을거같아용!
포장도 너므 이뻐요 ㅎㅎ",2021-02-12,50
3066,3066,6070,312,"진짜 예쁘고 친구들이 다 맘에 들어하더라구요~
좋은 선물인 것 같아요 감사합니다~^^",2021-02-08,50
3067,3067,6071,312,"선물 드렸는데 대박이라고 마음에 들어하세요>_<
다음에 또 다른 사람한테도 선물하고 싶네요
많이 파세요~~!",2021-02-06,50
3068,3068,6072,312,잘 도착했고 너무 예쁘게왔어요!!,2021-02-06,50
3069,3069,6073,312,"원하던 문구와 모양 그대로 보내주셔서 감사합니다
배송도 빨랐습니다!",2021-02-05,50
3070,3070,6074,312,너무너무 이쁘게 와써요 최고오유,2021-02-04,50
3071,3071,6075,312,"예뻐요!! 선물할건데 예쁘게 잘 와서 만족입니당
선물 받은 사람이 튼튼하게 오래 쓸 수 있음 좋겠어요!!",2021-02-03,50
3072,3072,6076,312,"배송도 빠르구 상품, 포장, 라벨지 다 마음에 들어오ㅠㅠ",2021-02-03,50
3073,3073,6077,312,"엄마 이사한집 집들이 기념으로 드렸더니 술이 잘 넘어가겠다네요
엄청 좋아하셨어요",2021-02-02,50
3074,3074,6078,312,너무 이뻐용~~,2021-01-31,50
3075,3075,6079,313,"각자 원하는 캐릭터의 컵이 있어서 아이들이 너무 좋아해요^^

그림이 혹시 더 추가된다면 경찰차, 소방차도 있으면 좋겠어요~",2021-02-18,50
3076,3076,6080,313,"둘째아이 친구들 선물해주려고 샀어요~ 
구정껴서 주문을 해서 ㅠㅠ 운송장이 안떠서 문의드렸는데도 
늦은시간까지 친절하게 답해주셔서 너무 감사해요~ 
컵도 너무 맘에 들어요^^",2021-02-18,45
3077,3077,6081,313,어린이집 준비물로 구매했는데 너~무 마음에 드네요~^^ 나중에 둘째 태어나면 똑같은걸로 또 구매해야겠어요,2021-02-17,50
3078,3078,6082,313,"컵이랑 너무 이쁘게 잘받았어요!
이름표 하나가 안와서 말씀드렸는데
바로 배송해주셔서
그 다음날 받아볼수 있었어요!!
감사합니다❤️",2021-02-17,50
3079,3079,6083,313,"어린이집 양치컵으로 쓰려고 구매했어요!
그림도 글씨도 귀여워요~ 연마제 뭍어나는 것도 없고 깔끔해서 더 좋네요^^",2021-02-15,50
3080,3080,6084,313,"두 개 주문했는데 아기가 자동차를 좋아해서 하나만 먼저 붙였어요~ 서비스 이름 스티커도 주셔서 요긴하게 잘 쓸 것 같아요^^
깔끔하고 예쁘고 예뻐요~~ ",2021-02-09,50
3081,3081,6085,313,"애기들 선물로 준비했어요~
너무 귀여워용 !",2021-02-08,50
3082,3082,6086,313,"예쁜가요?
어린이집 준비물로 구매했어요~
너무 깜찍해요💕
연마제도 많이 안묻어났어요
제가 셀레네요^^",2021-02-04,50
3083,3083,6087,313,"엄청예뻐요!!!!!!
어린이집양치컵으로주문했어요!!!!!!^^
잘쓰고 또 주문할게요~
붙여놓고보니
사용하다떨어지고 그러진않겠쥬ㅎㅎ
",2021-02-03,50
3084,3084,6088,313,"깔끔한게조은데 딱 제스퇄로된 컵~
어린이집 등원준비로 아이컵 구매했는데 넘 이쁘고 깔끔해요~~
잘구매한것같아요~~",2021-01-06,50
3085,3085,6089,314,,2021-02-18,50
3086,3086,6090,314,너무 귀여워요! 선물용으로도 별도로 하나더 구매했습니다☺️,2021-02-17,50
3087,3087,6091,314,너무 예쁘고 귀여워요,2021-02-16,50
3088,3088,6092,314,"이쁘게 잘 만드셨고 빨리주셨네요..
다만 칼재질 스텐이 조금 떨어지는듯...ㅋ 근데 싼가격이니...",2021-02-12,50
3089,3089,6093,314,"너무 앙증맞고 귀여운데~감성터지는^^
마음에 쏘~오옥 들어요^^",2021-02-12,50
3090,3090,6094,314,최근에 나들이 가서 썼어요. 절삭력도 좋고 귀여워서 좋아요. 친구가 보고는 제가 좋아할 것 같아서 다가오는 봄에 생일 선물로 주려고 찜 해뒀던거라고 해서 놀랐어요 ㅋㅋㅋ 설연휴 지나고 받을 줄 알았는데 배송예정일보다 훨씬 빨리 받았어요. 감사합니다.,2021-02-10,50
3091,3091,6095,314,넘넘 맘에 들어요~  미니라 그런지~  그1-2센치 정도 길었으면 하는 그런 게 좀있긴한데 그래도 좋아요,2021-02-10,50
3092,3092,6096,314,"캠핑 좋아하는 친구 선물로
구입했는데 너무 귀엽네요^^",2021-02-09,50
3093,3093,6097,314,귀엽네요~캠핑가서 잘 쓰겠습니다,2021-02-09,40
3094,3094,6098,314,남자친구 이름 석 자 한자로 각인 요청드렸는데 넘무 근사합니다!!!남자친구랑 캠핑 다닐 때 사용 할 겸 선물용으로 구매했는데 좋은 선물이 될 것 같습니당 😃,2021-02-07,50
3095,3095,6099,315,잔 너무 예뻐요. 큰것도 구매하고 싶네요...다시 판매해주세요^^,2021-02-16,50
3096,3096,6100,315,"물잔으로도 와인잔으로도 
여기에 마시면 기분이 좋아요 감사합니다~",2021-02-11,50
3097,3097,6101,315,선물용으로 구매하였습니다. 포장이 잘 되어있어서 실물은 못 봤지만 받는친구가 맘에 들어하면 좋겠어요,2021-02-02,40
3098,3098,6102,315,선물했는데 좋아하네요ㅎㅎ,2021-02-01,50
3099,3099,6103,315,친구선물로 보냈는데 넘 좋아해요,2021-01-31,50
3100,3100,6104,315,선물받은 친구가 좋아해요!,2021-01-27,50
3101,3101,6105,315,"후기가 좋아서 구매했어요
좀 전에 받았는데
사진이랑 똑같이
와인잔 넘 예쁘네요
잘 사용할께요
또 필요하면 구매할께요^^
수고하세요~",2021-01-26,50
3102,3102,6106,315,"와인잔이 깨져서 아쉬워하다가 우연히 보고 예뻐서 주문했어요~
디자인이 독특하고 후기도 다 좋아서 구매했는데 와인잔으로 살짝 작은 느낌은 있지만 기대만큼 예쁘고 만족합니다. 포장마저도 예뻐서 선물용으로도 아주 좋을 것같아요^^",2021-01-25,50
3103,3103,6107,315,너무너무 예쁘구 아직도 잘 사용하고 있어용 단순한 잔이 아니라 적당히 포인트 있어서 너무 만족스럽습니다,2021-01-25,50
3104,3104,6108,315,집들이 선물 했는데 넘나 고급스러운 금테?로 인기있었어요! 좋아요 😍😍😍,2021-01-23,50
3105,3105,6109,316,"네임스티커도 감사요 ㅎㅎ 잘닦아쓸께요 
하나가 귀쪽이 좀 연하게 나와서..집에서 써야겟어요 ㅎㅎ 이쁘게 잘나와서 넘넘 좋아요",2021-02-18,50
3106,3106,6110,316,"연마제 제거팁과함께 깔끔한상자에 넣어서 잘왔어요♡
조카랑 아들꺼 주문했는데 만족이예요~^^*
서비스로 이쁜 이름 스티커까지~!
감사합니다 🙏 잘쓸게요♡♡",2021-02-18,50
3107,3107,6111,316,"어린이집 등원 앞둔 친구네 선물했어요
너무 마음에 든다며 ㅋㅋ 사진도 못찍게했다네요
오늘 저희 아이 것도 도착하는데 기대됩니다
작가님 감사해요 ☺️",2021-02-18,50
3108,3108,6112,316,아기 어린이집 양치컵 필요해서 샀는데 마음에 들고요 스티커도 주셔서 유용하게 사용할 거 같아요,2021-02-18,50
3109,3109,6113,316,"아이 둘 어린이집 양치컵으로 구매했는데 마음에 들게 잘 나왔어요💜
네임스티커도 서비스 주시고 감사합니다!",2021-02-17,50
3110,3110,6114,316,어린이집과 집에서 사용하려고 두개 주문했어요. 가볍고 튼튼해서 아이가 쓰기에 좋은것 같아요. 네임스티커도 감사합니다.,2021-02-17,50
3111,3111,6115,316,"아이들 양치컵으로 주문했어요
네임스티커도 보내주셔서 아이들이 좋아했지요^^
너무 만족스럽지만
그래도 제안을 한다면 글자폰트가 조금 커도 좋겠습니다.",2021-02-17,45
3112,3112,6116,316,올 스텐이라 좋아요~ 각인된 그림도 너무 귀엽네용,2021-02-17,50
3113,3113,6117,316,우와~~^_^ 너무 맘에 들어요~~ㅎㅎ 이름 스티커 서비스도 주셔서 정말 감사합니다~!! 다음에도 주문할게용~~,2021-02-16,50
3114,3114,6118,316,"어린이집 양치컵용으로 구매했어요 가볍고 좋네요
각인 색깔이 좀 진했음 더 좋을거같아요",2021-02-11,50
3115,3115,6119,317,"신혼부부 선물해줬어요.
좋아하네요.^^
",2021-02-18,50
3116,3116,6120,317,"배송이하루만에오다니요~~!!!
집들이선물로 두개샀는데
배송이빨라버려서 제꺼랑친구꺼도방금 재구매했어요 ㅎㅎ
선물용이라 포장하기귀찮아서 걱정했는데 리본포장 넘 맘에들어영♡",2021-02-18,50
3117,3117,6121,317,,2021-02-16,50
3118,3118,6122,317,맥주잔이 좀 작은 것 같지만 소주잔 변경이 가능해서 좋았어요,2021-02-16,50
3119,3119,6123,317,소소하게 고마운 마음을 전하려고 선물했는데 넘 좋아해서 저도 만족이였어용❤️ 심플하지만 이름이 딱 각인 되어 있으니 넘넘 귀여워요😆,2021-02-10,50
3120,3120,6124,317,"지인 신혼부부 선물로 줬는데 너무좋아하네요 ㅎㅎ
술을 즐겨마시던 커플인데 코로나때문에 밖에 나가서 즐겨 마실수 없는 상황이라서 집에서 둘이 한잔씩 한다길래 의미있는 선물찾다가 이니셜 맥주,소주잔 선물해줬는데 완전 만족! ㅎㅎ 너무~ 좋아하더라구요 
선물용으로 구매했었는데 저도 하나구입해볼까합니다 ㅎㅎ 
진짜 아이디어 짱짱! ㅎㅎ 컵도 엄청 튼튼하고 선물용인데 포장까지 정성스러워서 탁월한 선택이였어요",2021-02-02,50
3121,3121,6125,317,선물용으로 구입했어요~~ 빠른 배송 감사합니다. 선물용이라 뜯어보진 못했지만 받을사람이 너무 좋아할거 같아요^^,2021-01-31,50
3122,3122,6126,317,"친한 부장님들께 감사 선물드리고
칭찬 받았어요 헤헷

담에 또 사러 올게요!",2021-01-29,50
3123,3123,6127,317,,2021-01-28,50
3124,3124,6128,317,너무너무 만족스러워요 겉포장도 너무 잘되었고 부모님한테 선물해드렸는데 정말 좋아하세요 ! 새겨진 위치도 진짜 마음에 들고 작가님 센스 최고십니다 🎶이름 새겨진거 보면 기분 좋아지고 세상에 하나뿐인 잔이라 더 소중하고 귀하게 느껴지네요ㅠ 앞으로도 작가님 꽃길만 걸으시고 디자인 정말 이쁩니다 많이 많이 사세요 ㅠㅠ 애주가 부모님들 진짜 최고로 좋아하십니다 특별하고 이쁜 잔과 함께 마시는 술보다 맛있는 게 있을까 싶다고 하시네요 안주도 필요없다고 하십니다 ㅎ 이 잔에만 술 마신다고 하시네요 ☺️예쁜 추억을 만들어주셔서 진심으로 감사드립니다 !!!! 작가님 즐거운 설연휴 보내세요:)자주자주 이용하겠습니다👍🏻💛늘 응원합니다😎,2021-01-27,50
